,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
18,4FGL J0004.4-4001,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
19,4FGL J0005.9+3824,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
20,4FGL J0007.7+4008,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
21,4FGL J0009.1-5012,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
22,4FGL J0009.3+5030,BLL,3.484404079386788e-07,34.24472329221335,412.29246786063516,12285000.0,98280000.0,54690.00001157408,0.18486916951080773,12156.974467273296,0.4553846153846154,3.347337150339616e-07,9.93555681967563e-07
23,4FGL J0009.3+5030,BLL,4.103514760989334e-07,15.263105223795048,183.7615467421779,4649400.0,37195200.0,56139.00001157408,0.06996587030716724,16779.864043226113,-0.8861788617886179,3.347337150339616e-07,1.1166510761936326e-06
24,4FGL J0009.3+5030,BLL,8.607885067665876e-07,11.193005111187292,134.7592054019439,1625400.0,13003200.0,56867.00001157408,0.024459613196814563,13529.312437228979,0.0,3.347337150339616e-07,1.398011977281792e-06
25,4FGL J0009.3+5030,BLL,3.5113680591653937e-07,29.306720550128574,352.84093369392036,10432800.0,83462400.0,57297.50001157408,0.15699658703071673,13090.759965793555,-0.7681159420289855,3.347337150339616e-07,1.0375183227625878e-06
26,4FGL J0009.3+5030,BLL,6.611981175571745e-07,12.396671266455954,149.25085380573987,2343600.0,18748800.0,60573.50001157408,0.03526734926052332,14668.1312160773,0.0,3.347337150339616e-07,8.335316694736722e-07
27,4FGL J0010.6-3025,FSRQ,1.0584588723994019e-06,52.1727079712134,585.5203414599237,6161400.0,49291200.0,55477.50001157408,0.0930365296803653,6062.5367855071645,0.0,6.447822340104397e-07,1.3112721412281984e-06
28,4FGL J0010.6-3025,FSRQ,8.535918837463375e-07,25.554492378844355,286.79123023002194,3742200.0,29937600.0,56247.50001157408,0.05650684931506849,9646.067766298836,0.9494949494949495,6.447822340104397e-07,2.244897905782676e-06
29,4FGL J0010.6-3025,FSRQ,6.535558151493711e-07,89.72641643953109,1006.9755631744658,17161200.0,137289600.0,58288.00001157408,0.2591324200913242,5883.065364106209,-0.9911894273127754,6.447822340104397e-07,2.5491130425476178e-06
30,4FGL J0011.4+0057,FSRQ,5.110988166070497e-06,47.91244746401127,589.5475855287577,1171800.0,9374400.0,54812.50001157408,0.018065268065268064,2626.353262813235,0.0,2.6619670349469237e-06,6.205033556251721e-06
31,4FGL J0011.4+0057,FSRQ,3.0160255633604503e-06,511.6578791320723,6295.7891576224665,21205800.0,169646400.0,55579.00001157408,0.3269230769230769,1046.110718593104,0.9536541889483066,2.6619670349469237e-06,7.739962909640305e-06
32,4FGL J0011.4+0057,FSRQ,7.554900505331043e-06,25.130621040933182,309.22438200738856,415800.0,3326400.0,57556.50001157408,0.00641025641025641,2983.0874082419773,0.0,2.6619670349469237e-06,9.176918048982809e-06
33,4FGL J0011.4+0057,FSRQ,1.2312092898457363e-05,7.446353784987013,91.62503957305644,75600.0,604800.0,58557.50001157408,0.0011655011655011655,4293.839203785559,0.0,2.6619670349469237e-06,1.2312092898457363e-05
34,4FGL J0011.4+0057,FSRQ,2.924893156734912e-06,275.96015946615086,3395.6029033499835,11793600.0,94348800.0,59597.00001157408,0.18181818181818182,1446.4547433222513,-0.8846153846153846,2.6619670349469237e-06,1.1103744258555712e-05
35,4FGL J0014.1+1910,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
36,4FGL J0014.3-0500,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
37,4FGL J0014.9+3212,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
38,4FGL J0016.2-0016,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
39,4FGL J0017.0-0649,BCU,7.217216152805906e-06,831.5272287158408,10826.374259614906,14401800.0,115214400.0,56233.50001157408,0.2199769053117783,501.44645499538865,0.0,6.389986341080374e-06,1.8962547333646297e-05
40,4FGL J0017.0-0649,BCU,7.935771254080877e-06,251.976608859576,3280.7020359337007,3969000.0,31752000.0,58025.50001157408,0.06062355658198614,868.7387918756722,0.0,6.389986341080374e-06,1.1509060520421163e-05
41,4FGL J0017.0-0649,BCU,1.1280445168586947e-05,266.074116280494,3464.249713262633,2948400.0,23587200.0,58484.00001157408,0.04503464203233257,709.2103066893447,0.0,6.389986341080374e-06,1.5893464528200653e-05
42,4FGL J0017.5-0514,FSRQ,4.042004619945859e-06,55.00359886822325,662.7402375631041,1701000.0,13608000.0,54683.00001157408,0.025597269624573378,2814.6826957956755,0.8,2.901948033164564e-06,7.6143250274785325e-06
43,4FGL J0017.5-0514,FSRQ,3.4707950998289526e-06,87.11418036962685,1049.6417285639795,3137400.0,25099200.0,56097.00001157408,0.047212741751990896,2413.5290581331496,0.0,2.901948033164564e-06,7.650411875949995e-06
44,4FGL J0017.5-0514,FSRQ,8.034736812171068e-06,19.43763529600425,234.2047302141369,302400.0,2419200.0,56429.50001157408,0.004550625711035267,3358.917841171429,-0.5,2.901948033164564e-06,1.5372997448842913e-05
45,4FGL J0017.5-0514,FSRQ,5.086441292052603e-06,84.59769156941888,1019.3204692356519,2079000.0,16632000.0,56660.50001157408,0.03128555176336746,2023.2939199869627,0.0,2.901948033164564e-06,8.480409390793626e-06
46,4FGL J0017.5-0514,FSRQ,3.1874885657477873e-06,308.4468935302819,3716.4871335711523,12096000.0,96768000.0,58550.50001157408,0.1820250284414107,1338.415634122634,0.95,2.901948033164564e-06,8.336061996907777e-06
47,4FGL J0017.5-0514,FSRQ,3.872118840987898e-06,11.709287375147404,141.08560269468273,378000.0,3024000.0,59747.50001157408,0.005688282138794084,6232.758118320649,0.0,2.901948033164564e-06,5.3047667253049496e-06
48,4FGL J0017.5-0514,FSRQ,4.731386799591716e-06,30.046198732127234,362.02767264929463,793800.0,6350400.0,59908.50001157408,0.011945392491467578,3520.0499640089974,-0.6190476190476191,2.901948033164564e-06,7.0008486034636745e-06
49,4FGL J0019.2-5640,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
50,4FGL J0019.6+7327,FSRQ,8.252113231366947e-06,833.4766397492318,10229.059114086172,12625200.0,101001600.0,56275.50001157408,0.1928406466512702,496.9301484551104,0.9940119760479041,6.41278403324364e-06,2.7911061375045584e-05
51,4FGL J0021.5-2552,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
52,4FGL J0021.9-5140,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
53,4FGL J0022.5+0608,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
54,4FGL J0023.7-6820,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
55,4FGL J0023.7+4457,FSRQ,9.05316783393803e-07,5.201588110667434,59.65768345235183,718200.0,5745600.0,57756.00001157408,0.010957324106113034,20314.69887501299,0.0,6.406499239257363e-07,1.3108659307059593e-06
56,4FGL J0023.7+4457,FSRQ,7.400630460441611e-07,25.73643248923175,295.1744563331834,4347000.0,34776000.0,57829.50001157408,0.06632064590542099,10101.057190257334,0.0,6.406499239257363e-07,1.2730524903971335e-06
57,4FGL J0025.7-4801,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
58,4FGL J0029.0-7044,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
59,4FGL J0030.2-1647,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
60,4FGL J0030.3-4224,FSRQ,1.5513195578506497e-05,65.6766648011651,845.7624057176567,529200.0,4233600.0,55257.00001157408,0.007954545454545454,1230.961143106203,0.0,8.2870733167807e-06,2.1812185421348964e-05
61,4FGL J0030.3-4224,FSRQ,8.462079650621437e-06,547.6116376784554,7051.961872365054,8089200.0,64713600.0,56849.50001157408,0.1215909090909091,576.9897385980489,0.0,8.2870733167807e-06,2.054269314814876e-05
62,4FGL J0030.3-4224,FSRQ,1.5580132443820688e-05,37.69145640809101,485.3781315360539,302400.0,2419200.0,57619.50001157408,0.004545454545454545,1621.4179852293696,0.0,8.2870733167807e-06,1.800370860174835e-05
63,4FGL J0030.3-4224,FSRQ,1.1753703208235426e-05,565.1368561770925,7277.645850121972,6010200.0,48081600.0,58907.50001157408,0.0903409090909091,482.0059090827332,0.5974842767295597,8.2870733167807e-06,5.8627461344154895e-05
64,4FGL J0030.3-4224,FSRQ,1.0592246009799986e-05,570.1509444187058,7342.215623062579,6728400.0,53827200.0,59845.50001157408,0.10113636363636364,505.4772706989997,-0.9775280898876404,8.2870733167807e-06,3.508415009571474e-05
65,4FGL J0030.6-0212,BCU,2.749221385189948e-06,88.12464196943266,1041.6129385065483,4006800.0,32054400.0,55988.50001157408,0.06162790697674419,2748.431685322671,-0.8490566037735849,1.8390179706015269e-06,7.1664594827051e-06
66,4FGL J0030.6-0212,BCU,3.061101979041179e-06,3.70270895384821,43.76516565241905,151200.0,1209600.0,56548.50001157408,0.002325581395348837,12707.092784666944,0.0,1.8390179706015269e-06,3.5218029457865064e-06
67,4FGL J0030.6-0212,BCU,3.224906767217295e-06,3.9008472256260402,46.10711431609364,151200.0,1209600.0,56604.50001157408,0.002325581395348837,12061.746535714112,0.0,1.8390179706015269e-06,3.337522559088375e-06
68,4FGL J0030.6-0212,BCU,2.3047648705587633e-06,125.4529614342546,1482.8250632690074,6804000.0,54432000.0,56653.50001157408,0.10465116279069768,2515.7969749671574,0.35555555555555557,1.8390179706015269e-06,6.245057549214444e-06
69,4FGL J0030.6-0212,BCU,1.9357728345562682e-06,128.78309513735942,1522.1864754074402,8316000.0,66528000.0,57367.50001157408,0.12790697674418605,2709.3503164814715,-0.9636363636363636,1.8390179706015269e-06,4.095119704402914e-06
70,4FGL J0030.6-0212,BCU,2.1155388392945454e-06,41.58303142517359,491.5018386095582,2457000.0,19656000.0,58382.50001157408,0.0377906976744186,4560.966716780913,0.0,1.8390179706015269e-06,3.153242172390244e-06
71,4FGL J0030.6-0212,BCU,2.6461298489950166e-06,19.204551992066232,226.9933742266604,907200.0,7257600.0,58683.50001157408,0.013953488372093023,6001.070155365279,0.0,1.8390179706015269e-06,4.422729280755147e-06
72,4FGL J0030.6-0212,BCU,3.675369934701616e-06,4.445727473015075,52.54747314119879,151200.0,1209600.0,58816.50001157408,0.002325581395348837,10583.651955280251,0.0,1.8390179706015269e-06,4.115595302924929e-06
73,4FGL J0030.6-0212,BCU,3.2032611344940224e-06,13.561326338993894,160.29174884937828,529200.0,4233600.0,58991.50001157408,0.00813953488372093,6490.834721896914,-0.5714285714285714,1.8390179706015269e-06,6.429337935912575e-06
74,4FGL J0030.6-0212,BCU,2.440896099809357e-06,16.23879357281169,191.93879388519602,831600.0,6652800.0,59131.50001157408,0.012790697674418604,6794.861823673002,0.0,1.8390179706015269e-06,3.5422785443085208e-06
75,4FGL J0030.6-0212,BCU,3.0572993678870903e-06,16.64149191928301,196.69859544155543,680400.0,5443200.0,59285.50001157408,0.010465116279069767,5997.630380698862,0.0,1.8390179706015269e-06,5.139375229025658e-06
76,4FGL J0030.6-0212,BCU,3.122528774607223e-06,3.777010805764897,44.64339640129703,151200.0,1209600.0,59383.50001157408,0.002325581395348837,12457.153356369025,0.0,1.8390179706015269e-06,3.644656536918594e-06
77,4FGL J0030.6-0212,BCU,2.6027045171295773e-06,30.695255993219384,362.81084471694237,1474200.0,11793600.0,59691.50001157408,0.022674418604651164,4786.162236020641,0.0,1.8390179706015269e-06,3.296571362044346e-06
78,4FGL J0032.3-5522,BCU,1.465846791373981e-07,4.033775834374576,41.01720557390682,3439800.0,27518400.0,55197.50001157408,0.054819277108433734,64660.51413506112,-0.23076923076923078,9.706073186631696e-08,4.346120419614113e-07
79,4FGL J0033.5-1921,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
80,4FGL J0033.9+3858,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
81,4FGL J0035.2+1514,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
82,4FGL J0035.9+5950,BLL,3.887598530645722e-06,11.756097956672663,135.78624480822447,378000.0,3024000.0,60216.50001157408,0.0056753688989784334,6475.959881415992,0.0,1.2976772918414697e-07,3.887598530645722e-06
83,4FGL J0035.9+5950,BLL,1.0282698113557935e-05,118.16054056251694,1364.7875465674642,1436400.0,11491200.0,60587.50001157408,0.021566401816118047,1256.3623349314953,0.0,1.2976772918414697e-07,1.0282698113557935e-05
84,4FGL J0036.9+1832,BCU,1.526234514929728e-05,18.461332692589988,236.55127705977137,151200.0,1209600.0,56261.50001157408,0.0023121387283236996,2352.480844662963,0.0,6.080331929129187e-06,1.6978230106910586e-05
85,4FGL J0037.8+1239,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
86,4FGL J0038.2-2459,FSRQ,2.8383485346550683e-06,20.599598325112623,247.63087518620415,907200.0,7257600.0,58046.50001157408,0.013636363636363636,5501.0048833156925,-0.5833333333333334,2.3171770912686336e-06,4.9977224521335425e-06
87,4FGL J0038.2-2459,FSRQ,4.610574938235874e-06,4.182713583967585,50.28103019797377,113400.0,907200.0,58169.00001157408,0.0017045454545454545,9579.319491853244,0.0,2.3171770912686336e-06,4.610574938235874e-06
88,4FGL J0038.2-2459,FSRQ,5.170355048103367e-06,65.66764539495124,789.4006593684483,1587600.0,12700800.0,58277.50001157408,0.023863636363636365,2283.0585159640113,-0.5714285714285714,2.3171770912686336e-06,1.2863856029963449e-05
89,4FGL J0038.2-2459,FSRQ,3.4667300108109434e-06,9.435052397423064,113.42018643894085,340200.0,2721600.0,58617.00001157408,0.005113636363636364,7355.043040607967,0.0,2.3171770912686336e-06,4.592977323967799e-06
90,4FGL J0038.2-2459,FSRQ,3.835274332482361e-06,34.79360874427998,418.25921303178177,1134000.0,9072000.0,58809.50001157408,0.017045454545454544,3641.4732630252715,0.4666666666666667,2.3171770912686336e-06,6.722288650404977e-06
91,4FGL J0038.2-2459,FSRQ,3.3094513332900154e-06,80.06224665495205,962.440329934498,3024000.0,24192000.0,59040.50001157408,0.045454545454545456,2584.1767657534106,-0.55,2.3171770912686336e-06,9.221149876471748e-06
92,4FGL J0038.2-2459,FSRQ,3.441967653590865e-06,30.18467953493045,362.8545805836273,1096200.0,8769600.0,59362.50001157408,0.016477272727272726,4126.864339530235,-0.9310344827586207,2.3171770912686336e-06,5.332077123226984e-06
93,4FGL J0038.2-2459,FSRQ,4.820146526337506e-06,32.06747081041816,385.4878981844656,831600.0,6652800.0,59691.50001157408,0.0125,3383.6323184122853,0.36363636363636365,2.3171770912686336e-06,1.2019170545095808e-05
94,4FGL J0038.2-2459,FSRQ,3.598712117821512e-06,10.882505444292253,130.82023760159842,378000.0,3024000.0,60237.50001157408,0.005681818181818182,6721.746694239348,0.0,2.3171770912686336e-06,4.3290131099466605e-06
95,4FGL J0038.2-2459,FSRQ,3.941865596048991e-06,25.032423281149512,300.918531871843,793800.0,6350400.0,60325.00001157408,0.011931818181818182,4234.722460219831,0.0,2.3171770912686336e-06,6.071176922486169e-06
96,4FGL J0038.2-2459,FSRQ,3.151556739269705e-06,23.82576894887897,286.4131583382673,945000.0,7560000.0,60556.00001157408,0.014204545454545454,4854.279504518116,-0.84,2.3171770912686336e-06,6.528714893456142e-06
97,4FGL J0038.2-2459,FSRQ,7.144631392838797e-06,6.481609599583357,77.91640557395935,113400.0,907200.0,60657.50001157408,0.0017045454545454545,6182.481200375923,0.0,2.3171770912686336e-06,7.144631392838797e-06
98,4FGL J0038.2-2459,FSRQ,5.803693185611417e-06,52.651104579866775,632.9268610416698,1134000.0,9072000.0,60720.50001157408,0.017045454545454544,2406.6348507687,-0.26666666666666666,2.3171770912686336e-06,1.2758270344354996e-05
99,4FGL J0039.1+4330,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
100,4FGL J0043.8+3425,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
101,4FGL J0044.2-8424,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
102,4FGL J0045.1-3706,FSRQ,5.8836133429434626e-05,2170.6297033854457,29071.635625716444,4611600.0,36892800.0,54795.00001157408,0.0778061224489796,105.96366979718084,0.8934426229508197,4.550776076055987e-05,0.00011722356422070389
103,4FGL J0045.1-3706,FSRQ,4.5272728195038146e-05,4175.594266884758,55924.488114382184,11529000.0,92232000.0,57269.50001157408,0.19451530612244897,87.03233261680668,0.0,4.550776076055987e-05,8.667439293894469e-05
104,4FGL J0045.3+2128,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
105,4FGL J0045.7+1217,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
106,4FGL J0047.0+5657,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
107,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
108,4FGL J0049.7+0237,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
109,4FGL J0050.0-5736,FSRQ,2.2127584042471758e-05,1626.0056837097607,21507.552627344354,9185400.0,73483200.0,57164.50001157408,0.14160839160839161,201.74460715284877,0.0,2.0924093054391932e-05,3.7371740641922716e-05
110,4FGL J0050.0-5736,FSRQ,3.98574405194906e-05,385.6924804190066,5101.643495892887,1209600.0,9676800.0,58837.50001157408,0.018648018648018648,308.9304665423061,0.8125,2.0924093054391932e-05,9.371682653282158e-05
111,4FGL J0050.0-5736,FSRQ,3.553190110262805e-05,526.4974977783014,6964.103972746746,1852200.0,14817600.0,59698.50001157408,0.028554778554778556,279.9817049442327,-0.8775510204081632,2.0924093054391932e-05,6.899398272354963e-05
112,4FGL J0050.0-5736,FSRQ,2.225415286494494e-05,625.8579918514196,8278.368170446793,3515400.0,28123200.0,60104.50001157408,0.05419580419580419,324.25705232593384,0.0,2.0924093054391932e-05,3.334709164971565e-05
113,4FGL J0050.0-5736,FSRQ,2.544472529517576e-05,654.0312189871978,8651.021951042703,3213000.0,25704000.0,60444.00001157408,0.049533799533799536,296.69338998511677,0.9411764705882353,2.0924093054391932e-05,6.065720981112071e-05
114,4FGL J0050.4-0452,FSRQ,1.6649331419768636e-06,259.29002779890885,3129.0977909671446,19467000.0,155736000.0,54725.00001157408,0.2963176064441887,2016.514350711131,0.9883495145631068,1.5539943968998707e-06,6.567479832851153e-06
115,4FGL J0050.4-0452,FSRQ,3.1825287546179384e-06,3.849586781585858,46.45660150007251,151200.0,1209600.0,56534.50001157408,0.0023014959723820483,11971.021360770801,0.0,1.5539943968998707e-06,3.4186881321690933e-06
116,4FGL J0050.4-0452,FSRQ,1.9456357458079987e-06,121.20221140366179,1462.6616194343553,7786800.0,62294400.0,56562.50001157408,0.11852704257767549,2728.427805641457,-0.970873786407767,1.5539943968998707e-06,5.015575351800709e-06
117,4FGL J0050.4-0452,FSRQ,1.8811781274646243e-06,107.51610222586216,1297.4984068005053,7144200.0,57153600.0,57703.50001157408,0.10874568469505179,2946.086133451447,0.0,1.5539943968998707e-06,3.3512140242973347e-06
118,4FGL J0050.7-0929,BLL,3.1367778497552766e-06,1.8971232435319914,23.393304027867643,75600.0,604800.0,54756.50001157408,0.0011363636363636363,16810.187312567054,0.0,7.443764400020967e-07,3.1367778497552766e-06
119,4FGL J0050.7-0929,BLL,7.963138314037827e-07,34.19435297154355,421.6483551222953,5367600.0,42940800.0,55050.50001157408,0.08068181818181819,7857.65137508302,0.9859154929577465,7.443764400020967e-07,1.9961313589351763e-06
120,4FGL J0050.7-0929,BLL,1.1627840378458853e-06,2.813007144356766,34.68700917816355,302400.0,2419200.0,55897.50001157408,0.004545454545454545,22671.74677669906,0.0,7.443764400020967e-07,1.7559952556046285e-06
121,4FGL J0050.7-0929,BLL,8.671581509158658e-07,20.191604112445752,248.98136450712926,2910600.0,23284800.0,56216.00001157408,0.04375,9798.938498501111,0.0,7.443764400020967e-07,1.8910718137280614e-06
122,4FGL J0050.7-0929,BLL,8.161813418277709e-07,15.30242074166051,188.6931605484679,2343600.0,18748800.0,56709.50001157408,0.035227272727272725,11602.166831458593,0.0,7.443764400020967e-07,1.8310377878954247e-06
123,4FGL J0050.7-0929,BLL,7.928057787680302e-07,64.73100622485214,798.1938515647223,10206000.0,81648000.0,57010.50001157408,0.1534090909090909,5723.6414930056535,0.0,7.443764400020967e-07,2.9266587593410475e-06
124,4FGL J0050.7-0929,BLL,8.054565132545448e-07,11.691362381192368,144.16543343489727,1814400.0,14515200.0,58543.50001157408,0.02727272727272727,13361.606175797124,0.0,7.443764400020967e-07,2.866624733508411e-06
125,4FGL J0050.7-0929,BLL,2.956675772257366e-06,5.364592521183765,66.15044344722381,226800.0,1814400.0,59100.00001157408,0.003409090909090909,10296.464547910318,0.0,7.443764400020967e-07,2.956675772257366e-06
126,4FGL J0050.7-0929,BLL,1.6104127429604838e-06,2.921932880827502,36.030165390289916,226800.0,1814400.0,59250.50001157408,0.003409090909090909,18902.785267593204,0.0,7.443764400020967e-07,1.8910718137280614e-06
127,4FGL J0050.7-0929,BLL,1.2727213476519017e-06,1.5394837421197403,18.983274464719386,151200.0,1209600.0,59292.50001157408,0.0022727272727272726,29293.28435707307,0.0,7.443764400020967e-07,1.5608846716485587e-06
128,4FGL J0050.7-0929,BLL,1.0408178515403152e-06,50.98841756553819,628.7348795483713,6123600.0,48988800.0,60209.50001157408,0.09204545454545454,5628.519629886798,0.4567901234567901,7.443764400020967e-07,6.213521673677916e-06
129,4FGL J0051.1-0648,FSRQ,4.7201269069625877e-07,6.851358607994335,73.00332429264608,1814400.0,14515200.0,54683.00001157408,0.02768166089965398,26385.70218436156,-0.7083333333333334,2.997918512872683e-07,1.0607199735476917e-06
130,4FGL J0051.1-0648,FSRQ,3.118366620347165e-07,12.730419890905267,135.64652280686428,5103000.0,40824000.0,54889.50001157408,0.07785467128027682,23814.74459775642,0.0,2.997918512872683e-07,6.504414932132073e-07
131,4FGL J0051.1-0648,FSRQ,3.9857053345664677e-07,3.9774150674705693,42.380575682931884,1247400.0,9979200.0,56226.50001157408,0.01903114186851211,37685.94700603801,0.0,2.997918512872683e-07,6.004075321968066e-07
132,4FGL J0051.1-0648,FSRQ,4.2378764980891266e-07,14.737639309754746,157.03406045374584,4347000.0,34776000.0,57658.00001157408,0.06632064590542099,18986.49684042568,-0.48695652173913045,2.997918512872683e-07,8.455739411771694e-07
