,Name,Class,Average_Photon_Flux_(ph/cm2/s)_(0.2-5_MeV),Photon_Fluence_(ph/cm2)_(0.2-5_MeV),Source_Counts(ph)_(0.2-5_MeV),Background_Counts,Duration_(s),Start_Time_(MJD),Coverage,MDP99_(%),Asymmetry,Average_Flux_of_Entire_Source_(0.2-5_MeV),Peak_Flare_Flux_(0.2-5_MeV)
18,4FGL J0004.4-4001,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
19,4FGL J0005.9+3824,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
20,4FGL J0007.7+4008,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
21,4FGL J0009.1-5012,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
22,4FGL J0009.3+5030,BLL,3.484404079386788e-07,34.24472329221335,128.04113908715377,24570000.0,98280000.0,54690.00001157408,0.18486916951080773,55359.252614248646,0.4553846153846154,3.347337150339616e-07,9.93555681967563e-07
23,4FGL J0009.3+5030,BLL,4.103514760989334e-07,15.263105223795048,57.06880333608009,9298800.0,37195200.0,56139.00001157408,0.06996587030716724,76410.32688333628,-0.8861788617886179,3.347337150339616e-07,1.1166510761936326e-06
24,4FGL J0009.3+5030,BLL,8.607885067665876e-07,11.193005111187292,41.85068490743599,3250800.0,13003200.0,56867.00001157408,0.024459613196814563,61607.188340634675,0.0,3.347337150339616e-07,1.398011977281792e-06
25,4FGL J0009.3+5030,BLL,3.5113680591653937e-07,29.306720550128574,109.5779297186088,20865600.0,83462400.0,57297.50001157408,0.15699658703071673,59611.42801778248,-0.7681159420289855,3.347337150339616e-07,1.0375183227625878e-06
26,4FGL J0009.3+5030,BLL,6.611981175571745e-07,12.396671266455954,46.3511968340807,4687200.0,18748800.0,60573.50001157408,0.03526734926052332,66793.46516969867,0.0,3.347337150339616e-07,8.335316694736722e-07
27,4FGL J0010.6-3025,FSRQ,1.0584588723994019e-06,52.1727079712134,181.83861536022474,12322800.0,49291200.0,55477.50001157408,0.0930365296803653,27606.276020798716,0.0,6.447822340104397e-07,1.3112721412281984e-06
28,4FGL J0010.6-3025,FSRQ,8.535918837463375e-07,25.554492378844355,89.06559945031736,7484400.0,29937600.0,56247.50001157408,0.05650684931506849,43924.529815878006,0.9494949494949495,6.447822340104397e-07,2.244897905782676e-06
29,4FGL J0010.6-3025,FSRQ,6.535558151493711e-07,89.72641643953109,312.7253301784055,34322400.0,137289600.0,58288.00001157408,0.2591324200913242,26789.4489512056,-0.9911894273127754,6.447822340104397e-07,2.5491130425476178e-06
30,4FGL J0011.4+0057,FSRQ,5.110988166070497e-06,47.91244746401127,183.0893122760117,2343600.0,9374400.0,54812.50001157408,0.018065268065268064,11957.262192121245,0.0,2.6619670349469237e-06,6.205033556251721e-06
31,4FGL J0011.4+0057,FSRQ,3.0160255633604503e-06,511.6578791320723,1955.214024106356,42411600.0,169646400.0,55579.00001157408,0.3269230769230769,4763.147962779046,0.9536541889483066,2.6619670349469237e-06,7.739962909640305e-06
32,4FGL J0011.4+0057,FSRQ,7.554900505331043e-06,25.130621040933182,96.03241677248091,831600.0,3326400.0,57556.50001157408,0.00641025641025641,13580.022633222066,0.0,2.6619670349469237e-06,9.176918048982809e-06
33,4FGL J0011.4+0057,FSRQ,1.2312092898457363e-05,7.446353784987013,28.45498123386846,151200.0,604800.0,58557.50001157408,0.0011655011655011655,19543.146677446523,0.0,2.6619670349469237e-06,1.2312092898457363e-05
34,4FGL J0011.4+0057,FSRQ,2.924893156734912e-06,275.96015946615086,1054.5350631521687,23587200.0,94348800.0,59597.00001157408,0.18181818181818182,6586.018035358575,-0.8846153846153846,2.6619670349469237e-06,1.1103744258555712e-05
35,4FGL J0014.1+1910,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
36,4FGL J0014.3-0500,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
37,4FGL J0014.9+3212,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
38,4FGL J0016.2-0016,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
39,4FGL J0017.0-0649,BCU,7.217216152805906e-06,831.5272287158408,3362.228030936306,28803600.0,115214400.0,56233.50001157408,0.2199769053117783,2282.7460738362693,0.0,6.389986341080374e-06,1.8962547333646297e-05
40,4FGL J0017.0-0649,BCU,7.935771254080877e-06,251.976608859576,1018.8515639545653,7938000.0,31752000.0,58025.50001157408,0.06062355658198614,3954.654413020555,0.0,6.389986341080374e-06,1.1509060520421163e-05
41,4FGL J0017.0-0649,BCU,1.1280445168586947e-05,266.074116280494,1075.8539482182089,5896800.0,23587200.0,58484.00001157408,0.04503464203233257,3227.9777522502995,0.0,6.389986341080374e-06,1.5893464528200653e-05
42,4FGL J0017.5-0514,FSRQ,4.042004619945859e-06,55.00359886822325,205.81994955375902,3402000.0,13608000.0,54683.00001157408,0.025597269624573378,12815.302489422851,0.8,2.901948033164564e-06,7.6143250274785325e-06
43,4FGL J0017.5-0514,FSRQ,3.4707950998289526e-06,87.11418036962685,325.97569210061476,6274800.0,25099200.0,56097.00001157408,0.047212741751990896,10989.097985206578,0.0,2.901948033164564e-06,7.650411875949995e-06
44,4FGL J0017.5-0514,FSRQ,8.034736812171068e-06,19.43763529600425,72.73438826525991,604800.0,2419200.0,56429.50001157408,0.004550625711035267,15290.731106547806,-0.5,2.901948033164564e-06,1.5372997448842913e-05
45,4FGL J0017.5-0514,FSRQ,5.086441292052603e-06,84.59769156941888,316.55915193653783,4158000.0,16632000.0,56660.50001157408,0.03128555176336746,9211.703219607378,0.0,2.901948033164564e-06,8.480409390793626e-06
46,4FGL J0017.5-0514,FSRQ,3.1874885657477873e-06,308.4468935302819,1154.1885507984944,24192000.0,96768000.0,58550.50001157408,0.1820250284414107,6094.043110621919,0.95,2.901948033164564e-06,8.336061996907777e-06
47,4FGL J0017.5-0514,FSRQ,3.872118840987898e-06,11.709287375147404,43.81540456356606,756000.0,3024000.0,59747.50001157408,0.005688282138794084,28378.05943653007,0.0,2.901948033164564e-06,5.3047667253049496e-06
48,4FGL J0017.5-0514,FSRQ,4.731386799591716e-06,30.046198732127234,112.43095423891137,1587600.0,6350400.0,59908.50001157408,0.011945392491467578,16026.403148252064,-0.6190476190476191,2.901948033164564e-06,7.0008486034636745e-06
49,4FGL J0019.2-5640,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
50,4FGL J0019.6+7327,FSRQ,8.252113231366947e-06,833.4766397492318,3176.7264329460163,25250400.0,101001600.0,56275.50001157408,0.1928406466512702,2262.1305725585466,0.9940119760479041,6.41278403324364e-06,2.7911061375045584e-05
51,4FGL J0021.5-2552,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
52,4FGL J0021.9-5140,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
53,4FGL J0022.5+0608,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
54,4FGL J0023.7-6820,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
55,4FGL J0023.7+4457,FSRQ,9.05316783393803e-07,5.201588110667434,18.52723088582355,1436400.0,5745600.0,57756.00001157408,0.010957324106113034,92505.17366515576,0.0,6.406499239257363e-07,1.3108659307059593e-06
56,4FGL J0023.7+4457,FSRQ,7.400630460441611e-07,25.73643248923175,91.66908581775881,8694000.0,34776000.0,57829.50001157408,0.06632064590542099,45996.54854732298,0.0,6.406499239257363e-07,1.2730524903971335e-06
57,4FGL J0025.7-4801,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
58,4FGL J0029.0-7044,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
59,4FGL J0030.2-1647,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
60,4FGL J0030.3-4224,FSRQ,1.5513195578506497e-05,65.6766648011651,262.6591322104524,1058400.0,4233600.0,55257.00001157408,0.007954545454545454,5601.732033300721,0.0,8.2870733167807e-06,2.1812185421348964e-05
61,4FGL J0030.3-4224,FSRQ,8.462079650621437e-06,547.6116376784554,2190.050270920824,16178400.0,64713600.0,56849.50001157408,0.1215909090909091,2626.5104376226654,0.0,8.2870733167807e-06,2.054269314814876e-05
62,4FGL J0030.3-4224,FSRQ,1.5580132443820688e-05,37.69145640809101,150.73855016647636,604800.0,2419200.0,57619.50001157408,0.004545454545454545,7378.561632836913,0.0,8.2870733167807e-06,1.800370860174835e-05
63,4FGL J0030.3-4224,FSRQ,1.1753703208235426e-05,565.1368561770925,2260.1384627707985,12020400.0,48081600.0,58907.50001157408,0.0903409090909091,2193.821440431459,0.5974842767295597,8.2870733167807e-06,5.8627461344154895e-05
64,4FGL J0030.3-4224,FSRQ,1.0592246009799986e-05,570.1509444187058,2280.191187286515,13456800.0,53827200.0,59845.50001157408,0.10113636363636364,2300.7660747514133,-0.9775280898876404,8.2870733167807e-06,3.508415009571474e-05
65,4FGL J0030.6-0212,BCU,2.749221385189948e-06,88.12464196943266,323.4822790393007,8013600.0,32054400.0,55988.50001157408,0.06162790697674419,12514.345443436223,-0.8490566037735849,1.8390179706015269e-06,7.1664594827051e-06
66,4FGL J0030.6-0212,BCU,3.061101979041179e-06,3.70270895384821,13.591666351682933,302400.0,1209600.0,56548.50001157408,0.002325581395348837,57858.07573520872,0.0,1.8390179706015269e-06,3.5218029457865064e-06
67,4FGL J0030.6-0212,BCU,3.224906767217295e-06,3.9008472256260402,14.318979601271316,302400.0,1209600.0,56604.50001157408,0.002325581395348837,54919.31888186118,0.0,1.8390179706015269e-06,3.337522559088375e-06
68,4FGL J0030.6-0212,BCU,2.3047648705587633e-06,125.4529614342546,460.5046780338532,13608000.0,54432000.0,56653.50001157408,0.10465116279069768,11455.300591554684,0.35555555555555557,1.8390179706015269e-06,6.245057549214444e-06
69,4FGL J0030.6-0212,BCU,1.9357728345562682e-06,128.78309513735942,472.7287190706336,16632000.0,66528000.0,57367.50001157408,0.12790697674418605,12336.798184651181,-0.9636363636363636,1.8390179706015269e-06,4.095119704402914e-06
70,4FGL J0030.6-0212,BCU,2.1155388392945454e-06,41.58303142517359,152.64032254955222,4914000.0,19656000.0,58382.50001157408,0.0377906976744186,20767.82824669319,0.0,1.8390179706015269e-06,3.153242172390244e-06
71,4FGL J0030.6-0212,BCU,2.6461298489950166e-06,19.204551992066232,70.49483671635416,1814400.0,7257600.0,58683.50001157408,0.013953488372093023,27324.59186336384,0.0,1.8390179706015269e-06,4.422729280755147e-06
72,4FGL J0030.6-0212,BCU,3.675369934701616e-06,4.445727473015075,16.319091037639375,302400.0,1209600.0,58816.50001157408,0.002325581395348837,48188.419654022706,0.0,1.8390179706015269e-06,4.115595302924929e-06
73,4FGL J0030.6-0212,BCU,3.2032611344940224e-06,13.561326338993894,49.78004622651499,1058400.0,4233600.0,58991.50001157408,0.00813953488372093,29553.97287606898,-0.5714285714285714,1.8390179706015269e-06,6.429337935912575e-06
74,4FGL J0030.6-0212,BCU,2.440896099809357e-06,16.23879357281169,59.60832108235901,1663200.0,6652800.0,59131.50001157408,0.012790697674418604,30939.206292017177,0.0,1.8390179706015269e-06,3.5422785443085208e-06
75,4FGL J0030.6-0212,BCU,3.0572993678870903e-06,16.64149191928301,61.08652032346441,1360800.0,5443200.0,59285.50001157408,0.010465116279069767,27308.481283698547,0.0,1.8390179706015269e-06,5.139375229025658e-06
76,4FGL J0030.6-0212,BCU,3.122528774607223e-06,3.777010805764897,13.86440882027858,302400.0,1209600.0,59383.50001157408,0.002325581395348837,56719.90965881938,0.0,1.8390179706015269e-06,3.644656536918594e-06
77,4FGL J0030.6-0212,BCU,2.6027045171295773e-06,30.695255993219384,112.6741753779324,2948400.0,11793600.0,59691.50001157408,0.022674418604651164,21792.805791729974,0.0,1.8390179706015269e-06,3.296571362044346e-06
78,4FGL J0032.3-5522,BCU,1.465846791373981e-07,4.033775834374576,12.73826260059218,6879600.0,27518400.0,55197.50001157408,0.054819277108433734,294447.4759141225,-0.23076923076923078,9.706073186631696e-08,4.346120419614113e-07
79,4FGL J0033.5-1921,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
80,4FGL J0033.9+3858,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
81,4FGL J0035.2+1514,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
82,4FGL J0035.9+5950,BLL,3.887598530645722e-06,11.756097956672663,42.169641244790206,756000.0,3024000.0,60216.50001157408,0.0056753688989784334,29485.543744698527,0.0,1.2976772918414697e-07,3.887598530645722e-06
83,4FGL J0035.9+5950,BLL,1.0282698113557935e-05,118.16054056251694,423.8470641513864,2872800.0,11491200.0,60587.50001157408,0.021566401816118047,5718.887973995658,0.0,1.2976772918414697e-07,1.0282698113557935e-05
84,4FGL J0036.9+1832,BCU,1.526234514929728e-05,18.461332692589988,73.46312952166812,302400.0,1209600.0,56261.50001157408,0.0023121387283236996,10705.581240992338,0.0,6.080331929129187e-06,1.6978230106910586e-05
85,4FGL J0037.8+1239,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
86,4FGL J0038.2-2459,FSRQ,2.8383485346550683e-06,20.599598325112623,76.90399850503233,1814400.0,7257600.0,58046.50001157408,0.013636363636363636,25047.41081316116,-0.5833333333333334,2.3171770912686336e-06,4.9977224521335425e-06
87,4FGL J0038.2-2459,FSRQ,4.610574938235874e-06,4.182713583967585,15.61522676955707,226800.0,907200.0,58169.00001157408,0.0017045454545454545,43613.82906405155,0.0,2.3171770912686336e-06,4.610574938235874e-06
88,4FGL J0038.2-2459,FSRQ,5.170355048103367e-06,65.66764539495124,245.1554842759156,3175200.0,12700800.0,58277.50001157408,0.023863636363636365,10394.33554662181,-0.5714285714285714,2.3171770912686336e-06,1.2863856029963449e-05
89,4FGL J0038.2-2459,FSRQ,3.4667300108109434e-06,9.435052397423064,35.22366038476424,680400.0,2721600.0,58617.00001157408,0.005113636363636364,33488.44222379875,0.0,2.3171770912686336e-06,4.592977323967799e-06
90,4FGL J0038.2-2459,FSRQ,3.835274332482361e-06,34.79360874427998,129.8941655378204,2268000.0,9072000.0,58809.50001157408,0.017045454545454544,16579.840738257495,0.4666666666666667,2.3171770912686336e-06,6.722288650404977e-06
91,4FGL J0038.2-2459,FSRQ,3.3094513332900154e-06,80.06224665495205,298.894512402018,6048000.0,24192000.0,59040.50001157408,0.045454545454545456,11766.159148269962,-0.55,2.3171770912686336e-06,9.221149876471748e-06
92,4FGL J0038.2-2459,FSRQ,3.441967653590865e-06,30.18467953493045,112.68775794522587,2192400.0,8769600.0,59362.50001157408,0.016477272727272726,18790.154753298997,-0.9310344827586207,2.3171770912686336e-06,5.332077123226984e-06
93,4FGL J0038.2-2459,FSRQ,4.820146526337506e-06,32.06747081041816,119.71673856660422,1663200.0,6652800.0,59691.50001157408,0.0125,15405.259855807522,0.36363636363636365,2.3171770912686336e-06,1.2019170545095808e-05
94,4FGL J0038.2-2459,FSRQ,3.598712117821512e-06,10.882505444292253,40.627402981862865,756000.0,3024000.0,60237.50001157408,0.005681818181818182,30604.799769884674,0.0,2.3171770912686336e-06,4.3290131099466605e-06
95,4FGL J0038.2-2459,FSRQ,3.941865596048991e-06,25.032423281149512,93.4529602086469,1587600.0,6350400.0,60325.00001157408,0.011931818181818182,19280.85558812898,0.0,2.3171770912686336e-06,6.071176922486169e-06
96,4FGL J0038.2-2459,FSRQ,3.151556739269705e-06,23.82576894887897,88.94818581933767,1890000.0,7560000.0,60556.00001157408,0.014204545454545454,22102.432052841577,-0.84,2.3171770912686336e-06,6.528714893456142e-06
97,4FGL J0038.2-2459,FSRQ,7.144631392838797e-06,6.481609599583357,24.197641482596072,226800.0,907200.0,60657.50001157408,0.0017045454545454545,28145.41724377552,0.0,2.3171770912686336e-06,7.144631392838797e-06
98,4FGL J0038.2-2459,FSRQ,5.803693185611417e-06,52.651104579866775,196.56113696946267,2268000.0,9072000.0,60720.50001157408,0.017045454545454544,10956.673638953189,-0.26666666666666666,2.3171770912686336e-06,1.2758270344354996e-05
99,4FGL J0039.1+4330,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
100,4FGL J0043.8+3425,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
101,4FGL J0044.2-8424,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
102,4FGL J0045.1-3706,FSRQ,5.8836133429434626e-05,2170.6297033854457,9028.458268856039,9223200.0,36892800.0,54795.00001157408,0.0778061224489796,481.2555089237198,0.8934426229508197,4.550776076055987e-05,0.00011722356422070389
103,4FGL J0045.1-3706,FSRQ,4.5272728195038146e-05,4175.594266884758,17367.853451671486,23058000.0,92232000.0,57269.50001157408,0.19451530612244897,395.5161376367862,0.0,4.550776076055987e-05,8.667439293894469e-05
104,4FGL J0045.3+2128,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
105,4FGL J0045.7+1217,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
106,4FGL J0047.0+5657,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
107,4FGL J0047.9+3947,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
108,4FGL J0049.7+0237,-3333,-3333,-3333,-3333.0,-3333,-3333.0,-3333,-3333.0,,-3333,-3333,-3333
109,4FGL J0050.0-5736,FSRQ,2.2127584042471758e-05,1626.0056837097607,6679.3641699827185,18370800.0,73483200.0,57164.50001157408,0.14160839160839161,917.7911947601084,0.0,2.0924093054391932e-05,3.7371740641922716e-05
110,4FGL J0050.0-5736,FSRQ,3.98574405194906e-05,385.6924804190066,1584.3613341282255,2419200.0,9676800.0,58837.50001157408,0.018648018648018648,1404.2998678215754,0.8125,2.0924093054391932e-05,9.371682653282158e-05
111,4FGL J0050.0-5736,FSRQ,3.553190110262805e-05,526.4974977783014,2162.7652089275607,3704400.0,14817600.0,59698.50001157408,0.028554778554778556,1272.9529212851392,-0.8775510204081632,2.0924093054391932e-05,6.899398272354963e-05
112,4FGL J0050.0-5736,FSRQ,2.225415286494494e-05,625.8579918514196,2570.9217920642213,7030800.0,28123200.0,60104.50001157408,0.05419580419580419,1475.1253714648678,0.0,2.0924093054391932e-05,3.334709164971565e-05
113,4FGL J0050.0-5736,FSRQ,2.544472529517576e-05,654.0312189871978,2686.6527798269262,6426000.0,25704000.0,60444.00001157408,0.049533799533799536,1349.5395732072889,0.9411764705882353,2.0924093054391932e-05,6.065720981112071e-05
114,4FGL J0050.4-0452,FSRQ,1.6649331419768636e-06,259.29002779890885,971.7695003003554,38934000.0,155736000.0,54725.00001157408,0.2963176064441887,9182.114524842249,0.9883495145631068,1.5539943968998707e-06,6.567479832851153e-06
115,4FGL J0050.4-0452,FSRQ,3.1825287546179384e-06,3.849586781585858,14.427515993811337,302400.0,1209600.0,56534.50001157408,0.0023014959723820483,54506.17751799336,0.0,1.5539943968998707e-06,3.4186881321690933e-06
116,4FGL J0050.4-0452,FSRQ,1.9456357458079987e-06,121.20221140366179,454.2427389547687,15573600.0,62294400.0,56562.50001157408,0.11852704257767549,12423.640764919464,-0.970873786407767,1.5539943968998707e-06,5.015575351800709e-06
117,4FGL J0050.4-0452,FSRQ,1.8811781274646243e-06,107.51610222586216,402.94981577655443,14288400.0,57153600.0,57703.50001157408,0.10874568469505179,13414.762849286344,0.0,1.5539943968998707e-06,3.3512140242973347e-06
118,4FGL J0050.7-0929,BLL,3.1367778497552766e-06,1.8971232435319914,7.265001250890572,151200.0,604800.0,54756.50001157408,0.0011363636363636363,76539.6854467569,0.0,7.443764400020967e-07,3.1367778497552766e-06
119,4FGL J0050.7-0929,BLL,7.963138314037827e-07,34.19435297154355,130.94669413735878,10735200.0,42940800.0,55050.50001157408,0.08068181818181819,35780.731693178015,0.9859154929577465,7.443764400020967e-07,1.9961313589351763e-06
120,4FGL J0050.7-0929,BLL,1.1627840378458853e-06,2.813007144356766,10.772363098808555,604800.0,2419200.0,55897.50001157408,0.004545454545454545,103236.86619300334,0.0,7.443764400020967e-07,1.7559952556046285e-06
121,4FGL J0050.7-0929,BLL,8.671581509158658e-07,20.191604112445752,77.32340512643765,5821200.0,23284800.0,56216.00001157408,0.04375,44620.47725798304,0.0,7.443764400020967e-07,1.8910718137280614e-06
122,4FGL J0050.7-0929,BLL,8.161813418277709e-07,15.30242074166051,58.60036041877884,4687200.0,18748800.0,56709.50001157408,0.035227272727272725,52831.77568380314,0.0,7.443764400020967e-07,1.8310377878954247e-06
123,4FGL J0050.7-0929,BLL,7.928057787680302e-07,64.73100622485214,247.88628930581436,20412000.0,81648000.0,57010.50001157408,0.1534090909090909,26063.272691040576,0.0,7.443764400020967e-07,2.9266587593410475e-06
124,4FGL J0050.7-0929,BLL,8.054565132545448e-07,11.691362381192368,44.77187373754573,3628800.0,14515200.0,58543.50001157408,0.02727272727272727,60843.60843263952,0.0,7.443764400020967e-07,2.866624733508411e-06
125,4FGL J0050.7-0929,BLL,2.956675772257366e-06,5.364592521183765,20.543615977398698,453600.0,1814400.0,59100.00001157408,0.003409090909090909,46881.93265018769,0.0,7.443764400020967e-07,2.956675772257366e-06
126,4FGL J0050.7-0929,BLL,1.6104127429604838e-06,2.921932880827502,11.189492357232892,453600.0,1814400.0,59250.50001157408,0.003409090909090909,86073.11748690356,0.0,7.443764400020967e-07,1.8910718137280614e-06
127,4FGL J0050.7-0929,BLL,1.2727213476519017e-06,1.5394837421197403,5.895426852397325,302400.0,1209600.0,59292.50001157408,0.0022727272727272726,133387.73836525463,0.0,7.443764400020967e-07,1.5608846716485587e-06
128,4FGL J0050.7-0929,BLL,1.0408178515403152e-06,50.98841756553819,195.25927936284822,12247200.0,48988800.0,60209.50001157408,0.09204545454545454,25629.85931691697,0.4567901234567901,7.443764400020967e-07,6.213521673677916e-06
129,4FGL J0051.1-0648,FSRQ,4.7201269069625877e-07,6.851358607994335,22.671839842436672,3628800.0,14515200.0,54683.00001157408,0.02768166089965398,120152.31575524624,-0.7083333333333334,2.997918512872683e-07,1.0607199735476917e-06
130,4FGL J0051.1-0648,FSRQ,3.118366620347165e-07,12.730419890905267,42.12624931890195,10206000.0,40824000.0,54889.50001157408,0.07785467128027682,108445.59652499552,0.0,2.997918512872683e-07,6.504414932132073e-07
131,4FGL J0051.1-0648,FSRQ,3.9857053345664677e-07,3.9774150674705693,13.161669466749032,2494800.0,9979200.0,56226.50001157408,0.01903114186851211,171610.58458386635,0.0,2.997918512872683e-07,6.004075321968066e-07
132,4FGL J0051.1-0648,FSRQ,4.2378764980891266e-07,14.737639309754746,48.76834175582169,8694000.0,34776000.0,57658.00001157408,0.06632064590542099,86458.77635536477,-0.48695652173913045,2.997918512872683e-07,8.455739411771694e-07
